单价,总价,户型,月供,朝向,标题,楼层,装修,面积
204,17531.0,142.0,3室2厅,8363.0,东南,地铁旁 带学位 一成首付 免禾兑 不限购 带车位龙湖双珑原著,中层,精装修,81.0
205,16111.0,145.0,3室2厅,8540.0,南北,广州绿地城 业主直降8万 省钱就是赚钱 不买后悔,中层,精装修,90.0
206,18657.0,167.0,3室2厅,9836.0,南,真正地铁物业 可公积金 国庆让利20万 渠道客户更优惠 笋,中层,精装修,89.5
207,15694.0,153.0,3室2厅,9011.0,东北,万科幸福誉 知识城旗舰大盘 地铁50米 送市二中学位 学位房,中层,精装修,97.5
208,16716.0,165.0,3室2厅,9718.0,南,广铝荔富湖畔 内部转名产权清晰 不限购大型商圈 地铁口50米,中层,豪华装修,98.7
209,17071.0,143.0,3室2厅,8422.0,南,VR全景 阳光城熙悦 刚需户型 近地铁 万达旁 可公积金贷款,中层,精装修,83.8
210,12747.0,120.0,3室2厅,7067.0,南,（万达广场）不限购，学位房，总价低，近地铁，配套齐，可议价，,中层,精装修,94.1
211,17878.0,152.0,3室2厅,8952.0,东南,云溪四季 内部转名单位  比市场价低至15万 首付只需给一成,中层,精装修,85.0
212,17278.0,148.0,3室1厅,8717.0,南,誉山国际 四区全新加推 首付46万单合同 美美哒买这里准没错,中层,精装修,85.7
213,16829.0,138.0,3室2厅,8128.0,东南,地铁口精装学位房 免禾兑 不限购 一成首付 中间楼层望花园,中层,精装修,82.0
214,16410.0,128.0,3室2厅,7539.0,南,越秀滨海新城  复式4房3卫 团购价9.3折 送5年管理费,低层,精装修,78.0
215,16156.0,153.3,3室2厅,9029.0,南,越秀滨海新城 内部团购优惠 来电享93折送管理费 可公积金,中层,精装修,94.9
216,19052.0,162.0,3室2厅,9541.0,东南,碧桂园玺悦 海景房3房 单合同 首付50万 送车位 带豪装,中层,精装修,85.0
217,13189.0,122.0,3室2厅,7185.0,南,精装3房保养新 税费低 业主诚心出售 有意致电 公园上城,中层,精装修,92.5
218,16275.0,135.0,4室2厅,7951.0,东南,阳光城丽景湾 内部工程款单位 首付40万搞定 来电享受98折,低层,精装修,83.0
219,13666.0,120.0,3室2厅,7067.0,南,推荐（冠.军.城）不限购低首付，一级开发商，立体交通全城对接,中层,精装修,87.8
220,17371.0,162.0,3室2厅,9541.0,南,（实勘）宏康和园 温馨南向三房 业主有心放卖 诚意出售,中层,精装修,93.3
221,18839.0,162.0,3室2厅,9541.0,东南,全智能设施交标 教育城配套 年末促销找我有折扣 实地蔷薇国际,中层,精装修,86.0
222,17958.0,150.0,3室2厅,8834.0,南北,保利高尔夫郡（花都）大三房，近地铁，配套成熟，产权清晰,中层,精装修,83.5
223,16250.0,128.0,3室2厅,7539.0,南,南沙金洲地铁 塞纳河畔 望湖精装3房 带省级学位 业主出国,中层,精装修,78.8
224,18699.0,159.0,3室2厅,9365.0,东南,碧桂园玺悦 望海景三房 12年教育大盘 单合同 首付42万起,中层,精装修,85.0
225,16234.0,125.0,3室2厅,7362.0,南,丰庭花园 全新笋盘 南向3房 证过2年 直降30万 致电砍价,高层,精装修,77.0
226,16163.0,153.0,3室2厅,9011.0,东南,越秀滨海新城 首付10万 成功认购送3年管理费 欢迎致电,中层,精装修,94.7
227,21701.0,211.0,3室2厅,12427.0,南,海御城 精装3房 户型好 小区位置优越 地铁口 价格便宜,中层,精装修,97.2
228,18259.0,155.2,3室2厅,9141.0,南,碧桂园玺悦 近地铁 海景豪华3房带学位 单合同 送5年管理费,低层,豪华装修,85.0
229,17647.0,150.0,3室2厅,8834.0,东南,35 皇.家花园 成熟齐全 交通便利 精致三房 看房方便,中层,精装修,85.0
230,17188.0,150.0,3室2厅,8834.0,南,（万科幸福誉）总价低，学位房，产权清晰，可议价，近地铁配套齐,中层,精装修,87.3
231,17747.0,153.0,3室2厅,9011.0,南,合景誉山国际  二公里万达广场  配套成熟  环境好,中层,精装修,86.2
232,16608.0,155.0,3室2厅,9129.0,南,越秀滨海新城 155万 低首付35万 认购送5年物管费,低层,精装修,93.3
233,13793.0,122.5,3室2厅,7215.0,南北,广州新东站 不限购 黄冈中学学位 地铁16号线 万达广场,中层,精装修,88.8
234,15359.0,130.0,3室2厅,7656.0,南,（急 急 ）证过两年业主 价格可谈 税费可以分担 绿湖国际城,中层,精装修,84.6
235,16220.0,152.0,3室2厅,8952.0,东南,越秀滨海新城 金州地铁口 精装南向三房 省级学位 单合同,低层,精装修,93.7
236,18750.0,165.0,3室2厅,9718.0,南,首付三十万  一线江景  省级双语学校 配套齐全大品牌开发商,中层,精装修,88.0
237,16357.0,153.0,3室2厅,9011.0,东南,地铁口一手盘 滨海新城 93方3房带主套仅需150万 带精装,中层,精装修,93.5
238,13850.0,123.0,3室2厅,7244.0,南,碧桂园豪进左岸 低于市场价产权清晰 地铁口5百米 广州新东站,低层,豪华装修,88.8
239,15829.0,130.0,3室2厅,7656.0,东南,精装三房 21号线朱村地铁站 产权清晰 带车位 急售随时约看,中层,精装修,82.1
240,12404.0,110.0,3室2厅,6478.0,南北,国华新都 精装南向大三房 全新未住 业主缺钱甩卖 低于市场出,中层,精装修,88.7
241,11364.0,100.0,3室2厅,5889.0,南,特价（万科壹都荟）不限购，可议价，产权清晰，近地铁，配套齐,中层,精装修,88.0
242,24964.0,223.0,3室2厅,13134.0,东南,碧桂园天玺湾 东南向精装三房 全新没住 换别墅去名急售,低层,精装修,89.3
243,8508.0,80.0,3室2厅,3664.0,南,时代南湾 省级学位房 单合同 低首付 地铁口一手望江景物业,低层,精装修,94.0
244,18636.0,164.0,3室2厅,9659.0,南,万科海上明月 来电享团购价95折 全户型单合同 可公积金,低层,精装修,88.0
245,10465.0,90.0,3室2厅,4122.0,南,过五唯一，萝岗荔红小区，可公积金，省一级学位，地铁口,低层,精装修,86.0
246,17564.0,151.0,3室2厅,8893.0,东南,南沙CBD自贸区 滨海新城 工程款单位 特价145万起有成交,高层,精装修,86.0
247,10870.0,87.5,3室2厅,4008.0,东南,（省级学位）黄埔地铁口物业 精装三房 南向中楼层 可公积金供,低层,精装修,80.5
248,20843.0,173.0,3室2厅,10189.0,东南,靓丽装修 随时约看 图片实拍 近地铁 笋,低层,精装修,83.0
249,16168.0,139.0,3室2厅,8187.0,南,内部认购送产权车位 小区自带省级九年义务教育 欢迎来电,中层,精装修,86.0
250,11000.0,110.0,3室2厅,6478.0,南,富好城  首付15万  带装修急售,中层,精装修,100.0
251,11951.0,98.0,3室2厅,4489.0,东南,中心广州知识城 精装修 地铁站旁 产权清晰 急售 价格可谈,中层,精装修,82.0
252,15331.0,132.0,3室2厅,7774.0,东南,云溪四季 精装修 现楼急售 省级学位 急售 带车位 有钥匙,低层,精装修,86.1
253,9091.0,80.0,3室2厅,3664.0,南,学位房（大田花园）低首付，产权清晰，周边配套成熟，地铁物业,中层,精装修,88.0
254,8438.0,81.0,3室2厅,3710.0,南,御江南国际社区首付10万一江两湖三公园临近地铁口来电价格可谈,中层,毛坯,96.0
255,12805.0,105.0,3室2厅,6184.0,南,佳兆业城市广场 近地铁 可明火 不限购 带装修 双钥匙,中层,精装修,82.0
256,9535.0,82.0,3室2厅,3756.0,东南,（*）风度花园 刚需精装三房 带省级学位 不限购 请致电,中层,精装修,86.0
257,16410.0,128.0,3室2厅,7539.0,南,越秀滨海新城  复式4房3卫 团购价9.3折 送5年管理费,低层,精装修,78.0
258,16824.0,143.0,3室1厅,8422.0,南,合生湖山国际 新塘一手楼 全新未住 可公积金贷 可读公立学位,低层,精装修,85.0
259,12632.0,120.0,3室2厅,7067.0,南,（中新广州知识城）学位房，总价低，产权清晰，可议价，近地铁，,中层,精装修,95.0
260,12353.0,105.0,3室2厅,6184.0,东南,34 珠江源昌花园  成熟齐全 交通便利 户型方正 看房方便,中层,精装修,85.0
261,14030.0,119.0,3室2厅,7009.0,南,时代天启 业主买新房腾名额 可一成首付 带省级学位 近万达,中层,精装修,84.8
262,13529.0,115.0,3室2厅,6773.0,南北,增城新塘 直降20 政策已经至此，房价逐渐回升，观望后悔莫及,中层,精装修,85.0
263,12439.0,102.0,3室2厅,6007.0,南北,4小区对面9号小区，中层单边位，证够5无抵押，钥匙在手随时看,高层,简单装修,82.0
264,18270.0,162.0,3室2厅,9541.0,南,（新上房源）全新未住 房东急用钱要周转 诚心出售 万科幸福誉,低层,精装修,88.7
265,10000.0,80.0,3室2厅,3664.0,东南,新收笋盘 业主不等房价涨就要出售了 地铁口上该20万首付,中层,精装修,80.0
266,18492.0,154.0,3室2厅,9070.0,东南,首付30万可读华师附属二中学位 繁华金洲万达商圈 欢迎致电,中层,精装修,83.3
267,12184.0,106.0,3室2厅,6243.0,南,南沙麒麟新村 业主置换诚意出售 可用公积金 税费可谈来电看房,低层,精装修,87.0
268,13059.0,111.0,3室2厅,6537.0,南,(首付1成）绿湖国际 业主周转不灵 现急于出手 内部转名单位,中层,精装修,85.0
269,11529.0,98.0,3室2厅,4489.0,南,不限购 首付28万 带新塘中学,中层,精装修,85.0
270,17119.0,142.0,3室2厅,8363.0,南,阳光城熙悦 地铁800米 带省级华师附中 来电送五年管理费,中层,精装修,83.0
271,10978.0,103.0,3室2厅,6066.0,南北,翡翠新天地 有钥匙 带产权车位 业主低于市场价20万 满二,中层,精装修,93.8
272,15250.0,122.0,3室2厅,7185.0,南,富城华府 万达广场旁 近地铁 业主保养新 诚意出售 价格可谈,低层,简单装修,80.0
273,28409.0,250.0,3室2厅,14724.0,南,南沙金茂湾 近地铁 单合同 带省级学位 精装南向洋房 配套好,低层,精装修,88.0
274,13333.0,120.0,3室2厅,7067.0,南,云山小区首付一成价格真实 图片实拍 房产清晰 送产权车位,高层,精装修,90.0
275,15000.0,120.0,3室1厅,7067.0,南,全景房源 环城西路 市桥地铁口 南向三房 中楼层 随时看房,高层,精装修,80.0
276,16349.0,140.0,3室2厅,8245.0,南北,新推内部笋盘 一口价140万 中层南向3房单边位 绿地城,低层,精装修,85.6
277,16775.0,129.0,3室2厅,7598.0,西南,二十五万首付  阳光城丽景湾  高层 南向 两房 看蕉门河,低层,精装修,76.9
278,12903.0,120.0,3室2厅,7067.0,南北,业主降价急售 稀有中层南向3房 一线山景单边位 带学位碧桂园,中层,精装修,93.0
279,13636.0,120.0,3室2厅,7067.0,南,（智景花苑）总价低，学位房，产权清晰，可议价，近地铁，配套齐,中层,精装修,88.0
280,14265.0,128.0,3室2厅,7539.0,东南,美悦湾 科学城位佳盘 刚需3房 环境优美 送家电 来电减5万,高层,精装修,89.7
281,18067.0,158.0,3室2厅,9306.0,东南,越秀滨海新城 地铁4号线金洲站 华师省级学位 内部单位,中层,精装修,87.5
282,9239.0,85.0,3室2厅,3893.0,东南,精装修3房 带省级学位 配套完善 交通方便 即可看房,中层,精装修,92.0
283,13009.0,115.0,3室2厅,6773.0,南,笋盘推荐！恒大山水住宅，中高层南向三房 产权清晰赠送家私电,中层,精装修,88.4
284,10556.0,95.0,3室2厅,4352.0,东南,东和花苑 精装电梯3房 带20方平台花园 已搭建玻璃房,低层,精装修,90.0
285,16250.0,143.0,3室2厅,8422.0,东南,越秀滨海新城 精装三房 首付1成楼层任选 可公积金 送管理费,低层,精装修,88.0
286,16610.0,146.0,3室2厅,8599.0,南,南沙保利城 可公积金 团购打95折 4号地铁黄阁汽车城站,中层,精装修,87.9
287,17333.0,146.0,3室2厅,8599.0,南,阳光城丽景湾售楼部直售房源,中层,精装修,84.2
288,13875.0,125.0,3室2厅,7362.0,南,美悦湾 地铁13号线夏园站 近BRT 省级学位,中层,精装修,90.1
289,11973.0,105.0,3室2厅,6184.0,东南,(送车位)怡景花园 首付30万买带精装三房 业主出国急售！,中层,精装修,87.7
290,11585.0,95.0,3室2厅,4352.0,西南,豪装三房一卫  南北对流 享万达成熟商圈 配套齐全地铁口,中层,精装修,82.0
291,10094.0,90.0,3室2厅,4122.0,东南,友田翡翠华庭，免稅，近地铁带升级学位，精装修，首付18万,低层,精装修,89.2
292,12000.0,102.0,3室2厅,6007.0,南,苗和苑地铁13号线夏园站 精装三房 过五唯一 香港业主诚售,低层,精装修,85.0
293,10638.0,100.0,3室2厅,5889.0,南,内部转名 单边位 采光通风好 业主包税费 随时看房 急售,中层,豪华装修,94.0
294,16000.0,128.0,3室2厅,7539.0,东南,通安巷小区 精装3房 地铁258米可做4房钥匙在手说走就走,中层,精装修,80.0
295,13605.0,127.0,3室2厅,7480.0,南,地铁口 带省一级学位 首付一成 可公积金 产权清晰,中层,精装修,93.4
296,12118.0,103.0,3室2厅,6066.0,东南,精装3房 近地铁13号线 有红本 业主置换新房急售 随时约看,中层,精装修,85.0
297,12683.0,104.0,3室2厅,6125.0,东南,万达商圈 带省级学位 低于市场20万 送车位 来电可享88折,中层,精装修,82.0
298,12143.0,102.0,3室2厅,6007.0,东北,敏捷绿湖国际城 业主降价急售(可分期 可公积金贷款)产权清晰,中层,精装修,84.0
299,10953.0,99.0,3室2厅,4535.0,南,（真盘实价）业主生二胎需置换四房 证在手随时过户 翡翠新天地,中层,精装修,90.4
300,9318.0,82.0,3室2厅,3756.0,南,新上盘 骏宝楼 精装修 南北对流 配套齐全 不限购 带学位,中层,精装修,88.0
301,7204.0,70.6,3室2厅,3234.0,南,龙光玖誉府双阳台首付8万买精装三房，内部转名，仅此一套,中层,精装修,98.0
302,9826.0,90.0,3室2厅,4122.0,南,海逸桃花源记，高新区，高端的装修，舒适的环境，依山傍水,中层,精装修,91.6
303,11875.0,95.0,3室1厅,4352.0,南,|诚信裕馨| 荣华楼 三小学位 近地铁 业主降价急卖 地段好,低层,简单装修,80.0
304,17369.0,150.0,3室2厅,8834.0,南,地铁物业（珠江嘉园）低调中的温馨，居家必选，买房不就找这种,低层,精装修,86.4
305,9535.0,82.0,3室2厅,3756.0,南北,余荫花园 业主降价急售 带省级学位送车位 成熟配套 随时看房,中层,精装修,86.0
306,9844.0,78.0,3室1厅,3573.0,南北,风度花园 业主降价 钥匙在手 随时看房 可议价 带车位 学位,中层,精装修,79.2
307,38986.0,340.0,3室2厅,15575.0,南,新福港鼎峰 88平方精美三房 全新未住 看房方便,中层,精装修,87.2
308,23034.0,205.0,3室2厅,12074.0,南,万科金色梦想 南向大三房 不要家私还可谈 业主急卖 价可谈,中层,精装修,89.0
309,13587.0,115.0,3室2厅,6773.0,东南,敏捷绿湖国际 广州地铁16号线 带黄岗中学位 送产权车位,低层,精装修,84.6
310,14382.0,128.0,3室2厅,7539.0,东南,敏捷绿湖国际城    首付一成   送车位   内部专场活动,低层,精装修,89.0
311,8933.0,86.0,3室2厅,3939.0,南,御江南 西区 首付三成 即买即入 带装修,中层,精装修,96.3
312,33523.0,295.0,3室2厅,17375.0,东南,万科城市花园 文冲地铁站旁 产权清晰 有学位 急售 带车位,中层,精装修,88.0
313,9239.0,85.0,3室2厅,3893.0,东南,精装修3房 带省级学位 配套完善 交通方便 即可看房,中层,精装修,92.0
314,8901.0,81.0,3室2厅,3710.0,南,大田花园 低层南向 单边位 采光好 看房方便 业主急售,低层,精装修,91.0
315,16349.0,140.0,3室2厅,8245.0,南北,新推内部笋盘 一口价140万 中层南向3房单边位 绿地城,低层,精装修,85.6
316,22989.0,200.0,3室2厅,11779.0,南,（中海誉城南苑）总价低，学位房，产权清晰，可议价，近地铁，,中层,精装修,87.0
317,8955.0,80.0,3室2厅,3664.0,南,（御江南）不限购，单合同，低首付，省级学位，立体交通全城对接,中层,精装修,89.3
318,8537.0,70.0,3室2厅,3206.0,南,业主急售回老家发展啦，低于市场价，只此一套 手慢无,中层,精装修,82.0
319,7609.0,70.0,3室2厅,3206.0,南,玉树新村 低于市场价大甩卖 精装3房 近地铁 产权清晰,低层,精装修,92.0
320,16824.0,143.0,3室1厅,8422.0,南,合生湖山国际 新塘一手楼 全新未住 可公积金贷 可读公立学位,低层,精装修,85.0
321,11266.0,89.0,3室1厅,4077.0,东南,圣安苑 精装修 双地铁旁 产权清晰 急售 价格可谈 拎包入住,中层,精装修,79.0
322,10556.0,95.0,3室2厅,4352.0,东南,东和花苑 精装电梯3房 带20方平台花园 已搭建玻璃房,低层,精装修,90.0
323,10538.0,98.0,3室2厅,4489.0,南北,容桂碧桂园德胜河江景首25万买大湾区精装三房,中层,豪华装修,93.0
324,8721.0,75.0,3室2厅,3435.0,南,荔明苑 有钥匙可看房 业主换房 价格可议 随时看房,中层,精装修,86.0
325,14166.0,119.9,3室2厅,7062.0,南,年度至笋 带精装修交楼 内部转名单位送产权车位 单合同不限购,中层,精装修,84.6
326,15529.0,132.0,3室2厅,7774.0,东南,25 新塘新世界花园 交通便利 成熟配套 户型方正 看房方便,中层,精装修,85.0
