,UserNo,ProgramNo,RecommendScore,ProgramName
733,10179,2471,1.844322629719545,08月09日 神奇阿呦
261,10179,1447,0.9567710311566209,阳光清洗
118,10179,1174,0.9090205127568955,07月06日 今晚80后脱口秀：责任心
2088,10179,696,0.8864427103426211,宝贝小猪麦2
2315,10179,2459,0.8155458072314656,07月27日 猪猪侠超星萌宠二
3007,10179,704,0.7589568891378848,甜果学堂14期-手工超轻泥玫瑰花
1347,10179,819,0.7078644997897314,极限挑战 第一季20150802期
47,10179,568,0.7053647033819421,暗黑杀神
2244,10179,417,0.6311745983855561,大话西游之月光宝盒
3198,10179,988,0.5929814522818349,我的英雄学院
399,10186,1681,0.7234182814050258,08月25日 巴巴爸爸的探险
2484,10186,1502,0.5700252836355517,07月16日 巨神战击队第三季
2831,10186,2706,0.5272383437186516,黑色大丽花
994,10186,1150,0.41166431904682144,08月29日 神奇阿呦
1850,10186,2233,0.3947518774364933,古埃及的珍宝
2556,10186,2166,0.39290230652753266,第七子：降魔之战
2840,10186,1925,0.384721714727447,09月23日 非诚勿扰：“电竞吴克群”上线 现场合唱嘻哈陷尴尬
2600,10186,2496,0.3738453459491775,09月05日 豆小鸭
2859,10186,1588,0.3738453459491775,霍比特人：意外旅程
2293,10186,2459,0.32662489214101453,07月27日 猪猪侠超星萌宠二
559,10195,1691,1.4416323603826695,捉妖记
2448,10195,2550,0.6392501614671258,冲出康普顿
2947,10195,1984,0.4611100711516933,豪华爱漫游：法属波利尼西亚
1920,10195,2233,0.4600392053261423,古埃及的珍宝
3467,10195,1463,0.3562442889432712,澳门风云2
3468,10195,2679,0.32025630761017426,名侦探柯南：计时引爆摩天楼
462,10195,1681,0.30335112861297375,08月25日 巴巴爸爸的探险
1358,10195,819,0.2999110515210551,极限挑战 第一季20150802期
1671,10195,1947,0.2999110515210551,黎明2011年LEON-X-U红馆演唱会
3063,10195,1083,0.2999110515210551,人文地理：风花雪乐
2369,10196,2459,0.22184894242842554,07月27日 猪猪侠超星萌宠二
3557,10196,2593,0.19611613513818404,都市笑口组：景区陵园
1177,10196,1348,0.18375197654045258,哈利波特3：阿兹卡班的逃犯
2858,10196,1925,0.13151562731344593,09月23日 非诚勿扰：“电竞吴克群”上线 现场合唱嘻哈陷尴尬
3630,10196,2048,0.12403473458920847,05月05日 神奇阿呦
3631,10196,2015,0.12403473458920847,恋爱恐慌症
3632,10196,2147,0.12403473458920847,寰宇视野：昆虫界的野蛮军团-织叶蚁
3633,10196,2667,0.12403473458920847,06月26日 果宝特攻2
359,10196,1447,0.1147826712280316,阳光清洗
3634,10196,2117,0.11322770341445956,加菲猫和他的朋友们 第三季遥控的可能性
713,10204,2471,1.6294639373768494,08月09日 神奇阿呦
501,10204,1691,1.3916502343204622,捉妖记
2614,10204,293,1.250055658179247,07月30日 极限挑战 第三季：孙红雷脸基尼抢镜
1851,10204,2233,1.1385012594643502,古埃及的珍宝
1546,10204,1477,1.08738150072072,卧底归来
2719,10204,389,0.9040828075729708,07月23日 超级飞侠二
828,10204,2538,0.8567242512214808,太极2
1610,10204,1947,0.8448735022511781,黎明2011年LEON-X-U红馆演唱会
2875,10204,2402,0.8215960328128593,06月17日 非诚勿扰：播音出身爱挑刺 孟非威胁别找茬
2882,10204,710,0.7594292333602835,陪安东尼度过漫长岁月
1048,10207,1150,0.26825320660630886,08月29日 神奇阿呦
3399,10207,1988,0.23094010767585027,热浪球爱战
3554,10207,2163,0.23094010767585027,在下坂本，有何贵干？
3555,10207,2598,0.23094010767585027,林?o-?o情无限演唱会
1312,10207,1673,0.22996770892526158,05月22日 积高侠与阿里巴巴
1405,10207,335,0.22923736580800858,06月05日 熊熊乐园
1831,10207,451,0.18783203383910066,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2740,10207,389,0.18359381934924474,07月23日 超级飞侠二
3556,10207,2593,0.18257418583505536,都市笑口组：景区陵园
3558,10207,2248,0.18257418583505536,轻睐宣传片
1395,10209,335,1.2758617671602555,06月05日 熊熊乐园
542,10209,1691,1.008171760510057,捉妖记
3001,10209,774,1.0052835564854996,魔力女战士
2445,10209,2550,0.9525685533607713,冲出康普顿
1027,10209,1150,0.8658976585718676,08月29日 神奇阿呦
1131,10209,1348,0.8563552214509659,哈利波特3：阿兹卡班的逃犯
3425,10209,827,0.8296892715354759,极限挑战 第二季20160703期
1785,10209,451,0.7916384810763043,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
3426,10209,2655,0.72578858166417,三国之见龙卸甲
137,10209,1174,0.7122052274196764,07月06日 今晚80后脱口秀：责任心
656,10211,1691,1.1515081491325638,捉妖记
963,10211,2538,1.0069826325362843,太极2
483,10211,1681,0.9938163382378721,08月25日 巴巴爸爸的探险
1708,10211,1947,0.985817772654769,黎明2011年LEON-X-U红馆演唱会
2469,10211,2550,0.8758918065165119,冲出康普顿
349,10211,1447,0.8193112745230658,阳光清洗
1055,10211,1150,0.7753484020999932,08月29日 神奇阿呦
2937,10211,1995,0.7464434890046195,冰与火之歌：权力游戏 第四季
2586,10211,2166,0.7000467730178622,第七子：降魔之战
1984,10211,1301,0.69959691193179,07月06日 贝肯熊
614,10212,1691,1.1728989119955906,捉妖记
934,10212,2538,0.8494416909205242,太极2
2735,10212,389,0.7775858312304296,07月23日 超级飞侠二
2982,10212,262,0.7738872652255928,我们的少年时代
1938,10212,2233,0.7543927693128744,古埃及的珍宝
1977,10212,1301,0.6497333780320707,07月06日 贝肯熊
1821,10212,451,0.6102496577122811,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2949,10212,1984,0.601518240511132,豪华爱漫游：法属波利尼西亚
2028,10212,506,0.6012628308609844,白狐
2459,10212,2550,0.6001652811646383,冲出康普顿
1703,10213,1947,1.863829369178811,黎明2011年LEON-X-U红馆演唱会
651,10213,1691,1.581601366421498,捉妖记
960,10213,2538,1.4623600778545287,太极2
2465,10213,2550,1.1246794453938025,冲出康普顿
345,10213,1447,0.9894750488224555,阳光清洗
2951,10213,1984,0.8963920755298425,豪华爱漫游：法属波利尼西亚
1982,10213,1301,0.8430419301490009,07月06日 贝肯熊
1836,10213,451,0.8007720876964575,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2534,10213,1502,0.746284757638109,07月16日 巨神战击队第三季
2962,10213,2260,0.626730407869766,超级玛丽的世界轮子风波
18,10217,636,0.9326962782953921,贫民窟的百万富翁
2068,10217,712,0.9091172310616501,佳人蓓尔
11,10217,600,0.8404401794997192,08月06日 极限挑战 第三季：五美惊喜空降男人帮
2165,10217,627,0.8148451480976342,暖暖内含光
2189,10217,2204,0.7723824792086463,09月19日 猫村狂想曲
2169,10217,478,0.7233969272466244,坚不可摧
1075,10217,1348,0.6974246749288124,哈利波特3：阿兹卡班的逃犯
2186,10217,561,0.6840543689569131,冰川鲨鱼
2143,10217,616,0.6760120287186606,叶问2：宗师传奇
2482,10217,252,0.6267145996130582,07月26日 小猪佩奇
774,10222,2471,3.5984209257512774,08月09日 神奇阿呦
147,10222,1174,3.2038888752792913,07月06日 今晚80后脱口秀：责任心
2339,10222,2459,3.1968817718139264,07月27日 猪猪侠超星萌宠二
1216,10222,2027,2.368941075606216,奢华之旅：魁北克
598,10222,1691,1.53590544551763,捉妖记
3300,10222,2302,1.1153550716504106,03月10日 王牌对王牌 第二季：爱情公寓8周年重聚
1287,10222,2052,1.0127783268951294,05月24日 神奇阿呦
3046,10222,825,0.8737453550001725,极限挑战 第二季20160612期
198,10222,1167,0.7187017622633844,飓风营救3
3494,10222,2532,0.7168549903880469,08月02日 梦想召唤王
628,10234,1691,0.5412198119229379,捉妖记
3187,10234,2017,0.3859383005206397,隐私保险箱
2706,10234,2470,0.3843217053312319,08月08日 KK魔法可可
943,10234,2538,0.3692199990029243,太极2
2200,10234,2204,0.36465658131392087,09月19日 猫村狂想曲
3528,10234,1466,0.3568295374285855,猎魔
3529,10234,1104,0.35219064108182646,特别呈现：传家本事？他们的一天
1478,10234,2493,0.3521713497018015,09月01日 小公主苏菲亚2
786,10234,2471,0.34302523763876963,08月09日 神奇阿呦
1559,10234,1477,0.34297790534932265,卧底归来
3394,10236,1576,0.7822819286475456,我们的世界大战
2442,10236,2550,0.680330471199051,冲出康普顿
3409,10236,1706,0.6367630766865383,星际小蚂蚁3D儿歌系列采蘑菇的小姑娘
3414,10236,1334,0.586386842558136,07月16日 来吧冠军 第二季：丁俊晖险弃赛
3404,10236,1593,0.5430882629565115,欢乐颂
539,10236,1691,0.5188326325090009,捉妖记
898,10236,2538,0.5114186847569047,太极2
3415,10236,2368,0.5,爸爸去哪儿2
387,10236,647,0.419524136890085,09月15日 极速前进 第四季：张继科化身战神接飞米
2217,10236,570,0.419524136890085,灭门
3701,10242,1190,0.5,06月02日 熊出没之夏日连连看
1502,10242,793,0.16675720702853739,07月31日 小猪佩奇
1514,10242,729,0.16675720702853739,但丁密码
1568,10242,1477,0.16675720702853739,卧底归来
2885,10242,710,0.16675720702853739,陪安东尼度过漫长岁月
3702,10242,976,0.16675720702853739,08月11日 小猪佩奇
3704,10242,1341,0.16675720702853739,伦敦直播：凯蒂？佩里
1949,10242,2233,0.10425720702853739,古埃及的珍宝
2222,10242,320,0.10425720702853739,05月13日 猪猪侠之五灵守卫者
3066,10242,1083,0.10425720702853739,人文地理：风花雪乐
2282,10246,764,1.4788286476269237,芭芭拉
2011,10246,506,1.467876525453479,白狐
2308,10246,2459,1.4538151749670467,07月27日 猪猪侠超星萌宠二
3281,10246,875,1.0622598541640635,天地大冲撞
237,10246,1447,1.056266054779312,阳光清洗
1265,10246,2052,0.9321764388747656,05月24日 神奇阿呦
1584,10246,532,0.913284790506062,长城
2690,10246,960,0.8915511873903781,死人之夜
2780,10246,892,0.8810406238950358,06月22日 今晚80后脱口秀：我乐意
3164,10246,2705,0.862068229573499,真的不骗你3
536,10249,1691,1.7915781238446284,捉妖记
1783,10249,451,1.648896877579566,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2910,10249,633,1.4962521565434888,蛇胆雄威
1130,10249,1348,1.2416298631299978,哈利波特3：阿兹卡班的逃犯
3199,10249,988,1.0935314558238969,我的英雄学院
1508,10249,729,1.08099752978018,但丁密码
296,10249,1447,1.0675719426169907,阳光清洗
750,10249,2471,1.0474199433239877,08月09日 神奇阿呦
3407,10249,1921,0.7875869774414949,自然：生命的力量Ⅱ-艾伯丁裂谷
3408,10249,1923,0.7803585978402394,07月29日 非诚勿扰：胖子界“彭于宴”尬舞表白
1155,10255,1348,1.5944629935687784,哈利波特3：阿兹卡班的逃犯
609,10255,1691,1.0705307206068195,捉妖记
157,10255,1174,0.8118909894184816,07月06日 今晚80后脱口秀：责任心
2346,10255,2459,0.7924497731304548,07月27日 猪猪侠超星萌宠二
1466,10255,2493,0.6478731503518793,09月01日 小公主苏菲亚2
3507,10255,1981,0.5988869585906355,豪华爱漫游：加拿大
1819,10255,451,0.5809901666741037,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
3254,10255,1321,0.5719474821656707,合约男女
3488,10255,1497,0.46529896451682395,05月14日 来吧冠军 第二季：速滑接力冠军队起飞惊呆宋茜
2111,10255,696,0.4576312494195911,宝贝小猪麦2
2776,10257,892,0.5464046265800501,06月22日 今晚80后脱口秀：我乐意
500,10257,1691,0.5377711939036193,捉妖记
2802,10257,1914,0.5274356828128891,03月25日 王牌对王牌 第二季：王源演技爆发成烈士
2804,10257,1913,0.5274356828128891,02月24日 最强大脑 第四季：大S复出首秀
2806,10257,890,0.500605182840459,05月20日 高能少年团：王俊凯董子健变带刀侍卫
827,10257,2538,0.49821807126041023,太极2
2829,10257,1904,0.4974535657541642,香火
2227,10257,417,0.47876596463944787,大话西游之月光宝盒
2760,10257,1434,0.4209139557826522,记忆大师
1519,10257,595,0.41082934259077214,05月14日 熊出没之春日对对碰
3497,10259,2532,0.5361275764283291,08月02日 梦想召唤王
3223,10259,2609,0.35355339059327373,星际小蚂蚁3D儿歌系列小白船
3689,10259,1415,0.35355339059327373,比利？林恩的中场战事
3691,10259,1848,0.2967869825736685,最新命令
980,10259,2538,0.2926825486253348,太极2
2699,10259,1426,0.2926825486253348,迪迦奥特曼
3588,10259,1585,0.2926825486253348,突围突围
3420,10259,1953,0.23955447406487435,一生一世
3564,10259,1028,0.23570226039551587,潜艇总动员4
3693,10259,2566,0.23570226039551587,谭咏麟-爱的根源演唱会
369,10261,1447,0.12403473458920847,阳光清洗
1257,10261,477,0.12403473458920847,唐人街探案
1376,10261,819,0.12403473458920847,极限挑战 第一季20150802期
1517,10261,729,0.12403473458920847,但丁密码
1542,10261,595,0.12403473458920847,05月14日 熊出没之春日对对碰
1579,10261,866,0.12403473458920847,仙剑奇侠传三
1603,10261,532,0.12403473458920847,长城
2124,10261,696,0.12403473458920847,宝贝小猪麦2
2275,10261,417,0.12403473458920847,大话西游之月光宝盒
3152,10261,904,0.12403473458920847,不懂撒娇的女人
1166,10263,1348,2.1649057521945543,哈利波特3：阿兹卡班的逃犯
82,10263,568,1.9739126742853172,暗黑杀神
2031,10263,506,1.9375813742757604,白狐
626,10263,1691,1.6209014897182101,捉妖记
784,10263,2471,1.6105819596199797,08月09日 神奇阿呦
2290,10263,764,1.2198494627741034,芭芭拉
334,10263,1447,1.2013873239808517,阳光清洗
1599,10263,532,1.010523138104826,长城
165,10263,1174,0.9937772737202933,07月06日 今晚80后脱口秀：责任心
2916,10263,633,0.8403932214231398,蛇胆雄威
2846,10264,1925,0.4165692029529208,09月23日 非诚勿扰：“电竞吴克群”上线 现场合唱嘻哈陷尴尬
1016,10264,1150,0.39779580164399553,08月29日 神奇阿呦
1888,10264,2233,0.3848282361044809,古埃及的珍宝
428,10264,1681,0.3774806587712055,08月25日 巴巴爸爸的探险
2509,10264,1502,0.3774806587712055,07月16日 巨神战击队第三季
2572,10264,2166,0.3774806587712055,第七子：降魔之战
3077,10264,1994,0.21442250696755896,冰与火之歌：权力游戏 第六季
1764,10264,451,0.21055872190307892,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
2782,10264,892,0.21055872190307892,06月22日 今晚80后脱口秀：我乐意
3327,10264,351,0.21055872190307892,07月09日 猪猪侠之光明守卫者
3698,10268,2151,0.5019231041938899,时代：疯狂摄影师？飞越死亡之湖
3723,10268,1679,0.31622776601683794,07月28日 蛋计划？食蛋兽家族
3748,10268,2150,0.31622776601683794,时代：疯狂摄影师？深蓝
3750,10268,2699,0.31622776601683794,纽约行动
3752,10268,1407,0.31622776601683794,08月07日 小猪佩奇
3754,10268,2022,0.31622776601683794,战争游戏
3756,10268,2172,0.31622776601683794,三傻大闹宝莱坞
3758,10268,2181,0.31622776601683794,05月12日 我想见到你：景甜哭了！苏有朋找回失讯父亲
3760,10268,2185,0.31622776601683794,06月30日 爱情保卫战：史上最大年龄嘉宾
370,10268,1447,0.28619911970297307,阳光清洗
867,10270,2538,1.5557419860570896,太极2
429,10270,1681,1.065238385989284,08月25日 巴巴爸爸的探险
1765,10270,451,0.9685456840563238,07月15日 挑战者联盟 第三季：郑元畅陈学冬联手夺宝
1017,10270,1150,0.868882321193109,08月29日 神奇阿呦
262,10270,1447,0.8547003673022404,阳光清洗
2429,10270,2550,0.7966654717933225,冲出康普顿
2847,10270,1925,0.6553145711218418,09月23日 非诚勿扰：“电竞吴克群”上线 现场合唱嘻哈陷尴尬
2646,10270,1955,0.6422285251880866,我的青春在延安
1889,10270,2233,0.5773502691896258,古埃及的珍宝
3078,10270,1994,0.5773502691896258,冰与火之歌：权力游戏 第六季
3277,10271,2115,0.17162524041201568,美女与野兽
3280,10271,1223,0.17162524041201568,09月02日 熊出没之丛林总动员
3512,10271,1619,0.17162524041201568,自然：鳄鱼伙伴
3534,10271,2265,0.17162524041201568,电影明星的巅峰时刻
3536,10271,2223,0.17162524041201568,人文地理：渔夫模特
3538,10271,2129,0.17162524041201568,芝麻街国际版 第四十二季
3762,10271,2475,0.17162524041201568,08月14日 快乐梦多多
3466,10271,1884,0.125,08月05日 非诚勿扰：“忧郁小王子”花式矫情
3559,10271,2248,0.125,轻睐宣传片
3763,10271,1979,0.125,自然：荒野猎奇年鉴
3377,10272,1889,0.9392412839601523,08月03日 今晚80后脱口秀：告别单身
3734,10272,1296,0.6810423942129911,07月02日 贝肯熊
687,10272,1691,0.614155259959133,捉妖记
809,10272,2471,0.5214766907441056,08月09日 神奇阿呦
2478,10272,2550,0.49202768846019423,冲出康普顿
1185,10272,1348,0.45851441405707477,哈利波特3：阿兹卡班的逃犯
92,10272,568,0.4472135954999579,暗黑杀神
1374,10272,819,0.4472135954999579,极限挑战 第一季20150802期
487,10272,1681,0.40564084590205823,08月25日 巴巴爸爸的探险
984,10272,2538,0.40564084590205823,太极2
548,10273,1691,0.7402399343826414,捉妖记
2195,10273,2204,0.5108937223869254,09月19日 猫村狂想曲
904,10273,2538,0.4557306502156155,太极2
2786,10273,892,0.45162291219140543,06月22日 今晚80后脱口秀：我乐意
